siren,annee,date_depot,type_comptes,filename_pdf,token_pdf,filename_xlsx,token_xlsx
831080429,2021,2022-07-26,CS,AU PETIT LAVOIR - Comptes sociaux 2021.pdf,Uk5FQzgzMTA4MDQyOTYzZGY4OWI0ZjFjZDQ1YWE2NzFhMmY5MA,AU PETIT LAVOIR- Comptes sociaux 2021.xlsx,WFM4MzEwODA0MjkyMDIyMDcyNjIwMjExMjMx
831080429,2020,2021-08-04,CS,AU PETIT LAVOIR - Comptes sociaux 2020.pdf,Uk5FQzgzMTA4MDQyOTYzZGY4OWIzZjFjZDQ1YWE2NzFhMmY4Zg,AU PETIT LAVOIR- Comptes sociaux 2020.xlsx,WFM4MzEwODA0MjkyMDIxMDgwNDIwMjAxMjMx
831080429,2019,2020-07-22,CS,AU PETIT LAVOIR - Comptes sociaux 2019.pdf,Uk5FQzgzMTA4MDQyOTYzZGY4OWIzZjFjZDQ1YWE2NzFhMmY4ZQ,AU PETIT LAVOIR- Comptes sociaux 2019.xlsx,WFM4MzEwODA0MjkyMDIwMDcyMjIwMTkxMjMx
831080429,2018,2019-07-08,CS,AU PETIT LAVOIR - Comptes sociaux 2018.pdf,Uk5FQzgzMTA4MDQyOTYzZGY4OWIzZjFjZDQ1YWE2NzFhMmY4ZA,AU PETIT LAVOIR- Comptes sociaux 2018.xlsx,WFM4MzEwODA0MjkyMDE5MDcwODIwMTgxMjMx
353735343,2018,2019-04-15,CS,LAV'STORY - Comptes sociaux 2018.pdf,Uk5FQzM1MzczNTM0MzYzZTlkZTFiOTk4YWNhZWNmODI4OTk2MA,LAV'STORY- Comptes sociaux 2018.xlsx,WEMzNTM3MzUzNDMyMDE5MDQxNTIwMTgwMzMx
353735343,2017,2019-06-06,CS,LAV'STORY - Comptes sociaux 2017.pdf,Uk5FQzM1MzczNTM0MzYzZTlkZTFiOTk4YWNhZWNmODI4OTk1Zg,LAV'STORY- Comptes sociaux 2017.xlsx,WEMzNTM3MzUzNDMyMDE5MDYwNjIwMTcwMzMx
353735343,2016,2019-06-06,CS,LAV'STORY - Comptes sociaux 2016.pdf,Uk5FQzM1MzczNTM0MzYzZTlkZTFiOTk4YWNhZWNmODI4OTk1ZQ,LAV'STORY- Comptes sociaux 2016.xlsx,WEMzNTM3MzUzNDMyMDE5MDYwNjIwMTYwMzMx
798191847,2024,2025-10-22,CS,SM LAVAGE - Comptes sociaux 2024.pdf,Uk5FQzc5ODE5MTg0NzY5MGUwOWQ4ODM5M2UxYjE5NjA3Yzg1Mg,SM LAVAGE- Comptes sociaux 2024.xlsx,WFM3OTgxOTE4NDcyMDI1MTAyMjIwMjQxMjMx
798191847,2023,2024-09-17,CS,SM LAVAGE - Comptes sociaux 2023.pdf,Uk5FQzc5ODE5MTg0NzY2ZmZhMTcxY2FkMWFkNzhkNzBkMWI4Mg,SM LAVAGE- Comptes sociaux 2023.xlsx,WFM3OTgxOTE4NDcyMDI0MDkxNzIwMjMxMjMx
798191847,2022,2023-07-11,CS,SM LAVAGE - Comptes sociaux 2022.pdf,Uk5FQzc5ODE5MTg0NzY1NDI2YmNjOTY4OGM0ZDBkMjA2ZWJhZA,SM LAVAGE- Comptes sociaux 2022.xlsx,WFM3OTgxOTE4NDcyMDIzMDcxMTIwMjIxMjMx
798191847,2021,2022-08-16,CS,SM LAVAGE - Comptes sociaux 2021.pdf,Uk5FQzc5ODE5MTg0NzY0MTliNzI1MGQ1Yjg4Zjc1YTBjYjQwMQ,SM LAVAGE- Comptes sociaux 2021.xlsx,WFM3OTgxOTE4NDcyMDIyMDgxNjIwMjExMjMx
798191847,2020,2022-08-16,CS,SM LAVAGE - Comptes sociaux 2020.pdf,Uk5FQzc5ODE5MTg0NzY0MTliNzI1MGQ1Yjg4Zjc1YTBjYjQwMA,SM LAVAGE- Comptes sociaux 2020.xlsx,WFM3OTgxOTE4NDcyMDIyMDgxNjIwMjAxMjMx
798191847,2019,2020-10-02,CS,SM LAVAGE - Comptes sociaux 2019.pdf,Uk5FQzc5ODE5MTg0NzY0MTliNzI1MGQ1Yjg4Zjc1YTBjYjNmZg,SM LAVAGE- Comptes sociaux 2019.xlsx,WFM3OTgxOTE4NDcyMDIwMTAwMjIwMTkxMjMx
798191847,2018,2019-10-07,CS,SM LAVAGE - Comptes sociaux 2018.pdf,Uk5FQzc5ODE5MTg0NzY0MTliNzI1MGQ1Yjg4Zjc1YTBjYjNmZQ,SM LAVAGE- Comptes sociaux 2018.xlsx,WFM3OTgxOTE4NDcyMDE5MTAwNzIwMTgxMjMx
798191847,2017,2018-07-16,CS,SM LAVAGE - Comptes sociaux 2017.pdf,Uk5FQzc5ODE5MTg0NzY0MTliNzI1MGQ1Yjg4Zjc1YTBjYjNmZA,SM LAVAGE- Comptes sociaux 2017.xlsx,WFM3OTgxOTE4NDcyMDE4MDcxNjIwMTcxMjMx
798191847,2016,2017-06-15,CS,SM LAVAGE - Comptes sociaux 2016.pdf,Uk5FQzc5ODE5MTg0NzY0MTliNzI0MGQ1Yjg4Zjc1YTBjYjNmYw,SM LAVAGE- Comptes sociaux 2016.xlsx,WFM3OTgxOTE4NDcyMDE3MDYxNTIwMTYxMjMx
419705900,2021,2023-11-13,CS,B M SERVICES - Comptes sociaux 2021.pdf,Uk5FQzQxOTcwNTkwMDY1NzdjNzA4Mzk5ZjZkNmIwNTBmNWM3Ng,B M SERVICES- Comptes sociaux 2021.xlsx,WFM0MTk3MDU5MDAyMDIzMTExMzIwMjExMjMx
419705900,2020,2022-01-11,CS,B M SERVICES - Comptes sociaux 2020.pdf,Uk5FQzQxOTcwNTkwMDYzZjgwNzA2NmI1NzAwMGFkYTA2ODhiZg,B M SERVICES- Comptes sociaux 2020.xlsx,WFM0MTk3MDU5MDAyMDIyMDExMTIwMjAxMjMx
419705900,2019,2021-02-19,CS,B M SERVICES - Comptes sociaux 2019.pdf,Uk5FQzQxOTcwNTkwMDYzZjgwNzA1NmI1NzAwMGFkYTA2ODhiZQ,B M SERVICES- Comptes sociaux 2019.xlsx,WFM0MTk3MDU5MDAyMDIxMDIxOTIwMTkxMjMx
419705900,2018,2020-03-19,CS,B M SERVICES - Comptes sociaux 2018.pdf,Uk5FQzQxOTcwNTkwMDYzZjgwNzA1NmI1NzAwMGFkYTA2ODhiZA,B M SERVICES- Comptes sociaux 2018.xlsx,WFM0MTk3MDU5MDAyMDIwMDMxOTIwMTgxMjMx
419705900,2017,2018-11-22,CS,B M SERVICES - Comptes sociaux 2017.pdf,Uk5FQzQxOTcwNTkwMDYzZjgwNzA1NmI1NzAwMGFkYTA2ODhiYw,B M SERVICES- Comptes sociaux 2017.xlsx,WFM0MTk3MDU5MDAyMDE4MTEyMjIwMTcxMjMx
419705900,2016,2017-10-26,CS,B M SERVICES - Comptes sociaux 2016.pdf,Uk5FQzQxOTcwNTkwMDYzZjgwNzA1NmI1NzAwMGFkYTA2ODhiYg,B M SERVICES- Comptes sociaux 2016.xlsx,WFM0MTk3MDU5MDAyMDE3MTAyNjIwMTYxMjMx
419705900,2015,2017-10-26,CS,B M SERVICES - Comptes sociaux 2015.pdf,Uk5FQzQxOTcwNTkwMDYzZjgwNzA1NmI1NzAwMGFkYTA2ODhiYQ,B M SERVICES- Comptes sociaux 2015.xlsx,WFM0MTk3MDU5MDAyMDE3MTAyNjIwMTUxMjMx
838759389,2024,2025-06-18,CS,CSR - Comptes sociaux 2024.pdf,Uk5FQzgzODc1OTM4OTY4NjYzZTUzNmMwNGFjYTJhYTAzNGFkNA,CSR- Comptes sociaux 2024.xlsx,WEM4Mzg3NTkzODkyMDI1MDYxODIwMjQxMjMx
838759389,2021,2022-12-16,CS,CSR - Comptes sociaux 2021.pdf,QzgzODc1OTM4OTIwMjIxMjE2MjAyMTEyMzFDUw,CSR- Comptes sociaux 2021.xlsx,WEM4Mzg3NTkzODkyMDIyMTIxNjIwMjExMjMx
838759389,2020,2022-12-13,CS,CSR - Comptes sociaux 2020.pdf,Uk5FQzgzODc1OTM4OTYzZTBiZWU5ZjFjZDQ1YWE2NzIxZmZkZA,CSR- Comptes sociaux 2020.xlsx,WEM4Mzg3NTkzODkyMDIyMTIxMzIwMjAxMjMx
838759389,2019,2020-08-06,CS,CSR - Comptes sociaux 2019.pdf,Uk5FQzgzODc1OTM4OTYzZTBiZWU5ZjFjZDQ1YWE2NzIxZmZkYw,CSR- Comptes sociaux 2019.xlsx,WEM4Mzg3NTkzODkyMDIwMDgwNjIwMTkxMjMx
838759389,2018,2020-08-06,CS,CSR - Comptes sociaux 2018.pdf,QzgzODc1OTM4OTIwMjAwODA2MjAxODEyMzFDUw,CSR- Comptes sociaux 2018.xlsx,WEM4Mzg3NTkzODkyMDIwMDgwNjIwMTgxMjMx
835263112,2022,2023-07-21,CS,LAVERIE O'CLEAN - Comptes sociaux 2022.pdf,Uk5FQzgzNTI2MzExMjY2NGZjZTYyODUwMzZhYjY5ZDAzNzg2Mw,LAVERIE O'CLEAN- Comptes sociaux 2022.xlsx,WFM4MzUyNjMxMTIyMDIzMDcyMTIwMjIxMjMx
835263112,2021,2022-10-20,CS,LAVERIE O'CLEAN - Comptes sociaux 2021.pdf,Uk5FQzgzNTI2MzExMjYzZGY1NGE3YzM2MWVkMWE5MzEzNWJiMw,LAVERIE O'CLEAN- Comptes sociaux 2021.xlsx,WFM4MzUyNjMxMTIyMDIyMTAyMDIwMjExMjMx
835263112,2020,2021-10-18,CS,LAVERIE O'CLEAN - Comptes sociaux 2020.pdf,Uk5FQzgzNTI2MzExMjYzZGY1NGE3YzM2MWVkMWE5MzEzNWJiMg,LAVERIE O'CLEAN- Comptes sociaux 2020.xlsx,WFM4MzUyNjMxMTIyMDIxMTAxODIwMjAxMjMx
835263112,2019,2021-02-25,CS,LAVERIE O'CLEAN - Comptes sociaux 2019.pdf,Uk5FQzgzNTI2MzExMjYzZGY1NGE3YzM2MWVkMWE5MzEzNWJiMQ,LAVERIE O'CLEAN- Comptes sociaux 2019.xlsx,WFM4MzUyNjMxMTIyMDIxMDIyNTIwMTkxMjMx
835263112,2018,2019-07-29,CS,LAVERIE O'CLEAN - Comptes sociaux 2018.pdf,Uk5FQzgzNTI2MzExMjYzZGY1NGE3YzM2MWVkMWE5MzEzNWJiMA,LAVERIE O'CLEAN- Comptes sociaux 2018.xlsx,WFM4MzUyNjMxMTIyMDE5MDcyOTIwMTgxMjMx
408418093,2024,2025-12-02,CS,POINT LAVERIE SERVICE - Comptes sociaux 2024.pdf,Uk5FQzQwODQxODA5MzY5NDY2N2QyNzQyZGE4MWM4ZjBlZWQwYQ,POINT LAVERIE SERVICE- Comptes sociaux 2024.xlsx,WFM0MDg0MTgwOTMyMDI1MTIwMjIwMjQxMjMx
408418093,2023,2025-05-04,CS,POINT LAVERIE SERVICE - Comptes sociaux 2023.pdf,Uk5FQzQwODQxODA5MzY4YmZkZWY0YmRhOTRiMWExYjBjNGMxMg,POINT LAVERIE SERVICE- Comptes sociaux 2023.xlsx,WFM0MDg0MTgwOTMyMDI1MDUwNDIwMjMxMjMx
408418093,2019,2023-12-12,CS,POINT LAVERIE SERVICE - Comptes sociaux 2019.pdf,Uk5FQzQwODQxODA5MzY1Y2NhODJjMTAyMzViZDFlMjA3ZTdlMg,POINT - LAVERIE - SERVICE- Comptes sociaux 2019.xlsx,WFM0MDg0MTgwOTMyMDIzMTIxMjIwMTkxMjMx
383613072,2023,2024-03-15,CS,A.L.P.A - Comptes sociaux 2023.pdf,Uk5FQzM4MzYxMzA3MjY2MTVmZjZjYzI5NTc0MDQwZTA5YWExNA,A.L.P.A- Comptes sociaux 2023.xlsx,WEMzODM2MTMwNzIyMDI0MDMxNTIwMjMxMjMx
383613072,2021,2022-05-04,CS,A.L.P.A - Comptes sociaux 2021.pdf,QzM4MzYxMzA3MjIwMjIwNTA0MjAyMTEyMzFDUw,A.L.P.A- Comptes sociaux 2021.xlsx,WEMzODM2MTMwNzIyMDIyMDUwNDIwMjExMjMx
383613072,2020,2021-03-09,CS,A.L.P.A - Comptes sociaux 2020.pdf,QzM4MzYxMzA3MjIwMjEwMzA5MjAyMDEyMzFDUw,A.L.P.A- Comptes sociaux 2020.xlsx,WEMzODM2MTMwNzIyMDIxMDMwOTIwMjAxMjMx
383613072,2019,2020-02-10,CS,A.L.P.A - Comptes sociaux 2019.pdf,Uk5FQzM4MzYxMzA3MjYzZWE5NzMwZTc5NTI1YjRhNjAxZTE4YQ,A.L.P.A- Comptes sociaux 2019.xlsx,WEMzODM2MTMwNzIyMDIwMDIxMDIwMTkxMjMx
839264587,2020,2021-11-24,CS,G.F.J. CLEAN - Comptes sociaux 2020.pdf,Uk5FQzgzOTI2NDU4NzYzZWMwMDk3YTY4OTE1M2MzNTAzYWEyMw,G.F.J. CLEAN- Comptes sociaux 2020.xlsx,WFM4MzkyNjQ1ODcyMDIxMTEyNDIwMjAxMjMx
839264587,2019,2020-07-27,CS,G.F.J. CLEAN - Comptes sociaux 2019.pdf,Uk5FQzgzOTI2NDU4NzYzZWMwMDk3YTY4OTE1M2MzNTAzYWEyMg,G.F.J. CLEAN- Comptes sociaux 2019.xlsx,WFM4MzkyNjQ1ODcyMDIwMDcyNzIwMTkxMjMx
509859914,2021,2022-11-10,CS,SARL BLS - Comptes sociaux 2021.pdf,Uk5FQzUwOTg1OTkxNDY0MTRjYWViZTc2NjhmZmRkOTAzNzFjMg,SARL BLS- Comptes sociaux 2021.xlsx,WEM1MDk4NTk5MTQyMDIyMTExMDIwMjExMjMx
509859914,2020,2021-11-08,CS,SARL BLS - Comptes sociaux 2020.pdf,Uk5FQzUwOTg1OTkxNDY0MTRjYWViZTc2NjhmZmRkOTAzNzFjMw,SARL BLS- Comptes sociaux 2020.xlsx,WEM1MDk4NTk5MTQyMDIxMTEwODIwMjAxMjMx
509859914,2019,2020-10-06,CS,SARL BLS - Comptes sociaux 2019.pdf,Uk5FQzUwOTg1OTkxNDY0MTRjYWViZTc2NjhmZmRkOTAzNzFjNA,SARL BLS- Comptes sociaux 2019.xlsx,WEM1MDk4NTk5MTQyMDIwMTAwNjIwMTkxMjMx
509859914,2018,2019-11-08,CS,SARL BLS - Comptes sociaux 2018.pdf,Uk5FQzUwOTg1OTkxNDY0MTRjYWViZTc2NjhmZmRkOTAzNzFjMA,SARL BLS- Comptes sociaux 2018.xlsx,WEM1MDk4NTk5MTQyMDE5MTEwODIwMTgxMjMx
509859914,2017,2018-11-14,CS,SARL BLS - Comptes sociaux 2017.pdf,Uk5FQzUwOTg1OTkxNDY0MTRjYWViZTc2NjhmZmRkOTAzNzFjMQ,SARL BLS- Comptes sociaux 2017.xlsx,WEM1MDk4NTk5MTQyMDE4MTExNDIwMTcxMjMx
509859914,2016,2017-10-30,CS,SARL BLS - Comptes sociaux 2016.pdf,Uk5FQzUwOTg1OTkxNDY0MTRjYWVhZTc2NjhmZmRkOTAzNzFiZg,SARL BLS- Comptes sociaux 2016.xlsx,WEM1MDk4NTk5MTQyMDE3MTAzMDIwMTYxMjMx
834318628,2018,2019-09-18,CS,LAVERIE DU POTEAU - Comptes sociaux 2018.pdf,Uk5FQzgzNDMxODYyODYzZGQ3OTViYzM2MWVkMWE5MzA3ZWIyZg,LAVERIE DU POTEAU- Comptes sociaux 2018.xlsx,WFM4MzQzMTg2MjgyMDE5MDkxODIwMTgxMjMx
519414205,2015,2017-04-10,CS,MULTI-SERVICE-LAVERIE - Comptes sociaux 2015.pdf,Uk5FQzUxOTQxNDIwNTYzZGE2YjBjMTQxODhmNzYwZTBkMjEyMA,MULTI-SERVICE-LAVERIE- Comptes sociaux 2015.xlsx,WFM1MTk0MTQyMDUyMDE3MDQxMDIwMTUxMjMx
519414205,2014,2017-04-10,CS,MULTI-SERVICE-LAVERIE - Comptes sociaux 2014.pdf,QzUxOTQxNDIwNTIwMTcwNDEwMjAxNDEyMzFDUw,MULTI-SERVICE-LAVERIE- Comptes sociaux 2014.xlsx,WFM1MTk0MTQyMDUyMDE3MDQxMDIwMTQxMjMx
521841130,2024,2025-12-11,CS,LAVE-NET - Comptes sociaux 2024.pdf,Uk5FQzUyMTg0MTEzMDY5NTRlZWM5NTEwODAxYTIxMDBiOTU2OA,LAVE-NET- Comptes sociaux 2024.xlsx,WEM1MjE4NDExMzAyMDI1MTIxMTIwMjQxMjMx
521841130,2023,2025-06-11,CS,LAVE-NET - Comptes sociaux 2023.pdf,Uk5FQzUyMTg0MTEzMDY4ZDRmODZjZWM4NmFmMGY2YTBmMjZkMA,LAVE-NET- Comptes sociaux 2023.xlsx,WFM1MjE4NDExMzAyMDI1MDYxMTIwMjMxMjMx
521841130,2022,2023-12-06,CS,LAVE-NET - Comptes sociaux 2022.pdf,Uk5FQzUyMTg0MTEzMDY1OTdhZjhlYTUxM2FjYjViODAwZTAyYQ,LAVE-NET- Comptes sociaux 2022.xlsx,WFM1MjE4NDExMzAyMDIzMTIwNjIwMjIxMjMx
521841130,2021,2022-10-14,CS,LAVE-NET - Comptes sociaux 2021.pdf,Uk5FQzUyMTg0MTEzMDYzZGZiNDUzZjFjZDQ1YWE2NzFiNDAxNA,LAVE-NET- Comptes sociaux 2021.xlsx,WFM1MjE4NDExMzAyMDIyMTAxNDIwMjExMjMx
521841130,2020,2022-01-13,CS,LAVE-NET - Comptes sociaux 2020.pdf,QzUyMTg0MTEzMDIwMjIwMTEzMjAyMDEyMzFDUw,LAVE-NET- Comptes sociaux 2020.xlsx,WFM1MjE4NDExMzAyMDIyMDExMzIwMjAxMjMx
521841130,2019,2022-01-13,CS,LAVE-NET - Comptes sociaux 2019.pdf,QzUyMTg0MTEzMDIwMjIwMTEzMjAxOTEyMzFDUw,LAVE-NET- Comptes sociaux 2019.xlsx,WFM1MjE4NDExMzAyMDIyMDExMzIwMTkxMjMx
521841130,2016,2017-12-20,CS,LAVE-NET - Comptes sociaux 2016.pdf,Uk5FQzUyMTg0MTEzMDYzZGZiNDUzZjFjZDQ1YWE2NzFiNDAxMQ,LAVE-NET- Comptes sociaux 2016.xlsx,WFM1MjE4NDExMzAyMDE3MTIyMDIwMTYxMjMx
521841130,2015,2017-12-20,CS,LAVE-NET - Comptes sociaux 2015.pdf,Uk5FQzUyMTg0MTEzMDYzZGZiNDUzZjFjZDQ1YWE2NzFiNDAxMA,LAVE-NET- Comptes sociaux 2015.xlsx,WFM1MjE4NDExMzAyMDE3MTIyMDIwMTUxMjMx
537811499,2021,2022-11-10,CS,AJS CONCEPT - Comptes sociaux 2021.pdf,Uk5FQzUzNzgxMTQ5OTYzZGQxYWNkNzc4MmQ1MjMxOTA2YTI0MQ,AJS CONCEPT- Comptes sociaux 2021.xlsx,WEM1Mzc4MTE0OTkyMDIyMTExMDIwMjExMjMx
537811499,2020,2021-11-08,CS,AJS CONCEPT - Comptes sociaux 2020.pdf,Uk5FQzUzNzgxMTQ5OTYzZGQxYWNkNzc4MmQ1MjMxOTA2YTI0MA,AJS CONCEPT- Comptes sociaux 2020.xlsx,WEM1Mzc4MTE0OTkyMDIxMTEwODIwMjAxMjMx
537811499,2019,2020-10-06,CS,AJS CONCEPT - Comptes sociaux 2019.pdf,Uk5FQzUzNzgxMTQ5OTYzZGQxYWNjNzc4MmQ1MjMxOTA2YTIzZg,AJS CONCEPT- Comptes sociaux 2019.xlsx,WEM1Mzc4MTE0OTkyMDIwMTAwNjIwMTkxMjMx
537811499,2018,2019-11-08,CS,AJS CONCEPT - Comptes sociaux 2018.pdf,Uk5FQzUzNzgxMTQ5OTYzZGQxYWNjNzc4MmQ1MjMxOTA2YTIzZQ,AJS CONCEPT- Comptes sociaux 2018.xlsx,WEM1Mzc4MTE0OTkyMDE5MTEwODIwMTgxMjMx
537811499,2017,2018-11-14,CS,AJS CONCEPT - Comptes sociaux 2017.pdf,Uk5FQzUzNzgxMTQ5OTYzZGQxYWNjNzc4MmQ1MjMxOTA2YTIzZA,AJS CONCEPT- Comptes sociaux 2017.xlsx,WEM1Mzc4MTE0OTkyMDE4MTExNDIwMTcxMjMx
537811499,2016,2017-10-30,CS,AJS CONCEPT - Comptes sociaux 2016.pdf,Uk5FQzUzNzgxMTQ5OTYzZGQxYWNjNzc4MmQ1MjMxOTA2YTIzYw,,
800088544,2024,2026-04-03,CS,LAVERIE CLAVIJO LIBRE SERVICE - Comptes sociaux 2024.pdf,Uk5FQzgwMDA4ODU0NDY5ZThkN2RkOTE0YzhjMDRlNjA1YTMwZQ,LAVERIE CLAVIJO LIBRE SERVICE- Comptes sociaux 2024.xlsx,WEM4MDAwODg1NDQyMDI2MDQwMzIwMjQxMjMx
800088544,2021,2022-10-18,CS,LAVERIE CLAVIJO LIBRE SERVICE - Comptes sociaux 2021.pdf,Uk5FQzgwMDA4ODU0NDYzZTE0ZDYwOGM1ZjMyZDdkNzBmODYwYw,LAVERIE CLAVIJO LIBRE SERVICE- Comptes sociaux 2021.xlsx,WEM4MDAwODg1NDQyMDIyMTAxODIwMjExMjMx
800088544,2020,2021-10-01,CS,LAVERIE CLAVIJO LIBRE SERVICE - Comptes sociaux 2020.pdf,Uk5FQzgwMDA4ODU0NDYzZTE0ZDYwOGM1ZjMyZDdkNzBmODYwYQ,LAVERIE CLAVIJO LIBRE SERVICE- Comptes sociaux 2020.xlsx,WEM4MDAwODg1NDQyMDIxMTAwMTIwMjAxMjMx
800088544,2019,2021-02-04,CS,LAVERIE CLAVIJO LIBRE SERVICE - Comptes sociaux 2019.pdf,Uk5FQzgwMDA4ODU0NDYzZTE0ZDYwOGM1ZjMyZDdkNzBmODYwYg,LAVERIE CLAVIJO LIBRE SERVICE- Comptes sociaux 2019.xlsx,WEM4MDAwODg1NDQyMDIxMDIwNDIwMTkxMjMx
800088544,2017,2018-11-05,CS,LAVERIE CLAVIJO LIBRE SERVICE - Comptes sociaux 2017.pdf,Uk5FQzgwMDA4ODU0NDYzZTE0ZDYwOGM1ZjMyZDdkNzBmODYwOQ,LAVERIE CLAVIJO LIBRE SERVICE- Comptes sociaux 2017.xlsx,WEM4MDAwODg1NDQyMDE4MTEwNTIwMTcxMjMx
819827049,2024,2025-10-30,CS,XU - Comptes sociaux 2024.pdf,Uk5FQzgxOTgyNzA0OTY5MWFlOGQ1YjMwODRjMzg0YjA0YjQyYw,XU- Comptes sociaux 2024.xlsx,WFM4MTk4MjcwNDkyMDI1MTAzMDIwMjQxMjMx
819827049,2023,2025-04-14,CS,XU - Comptes sociaux 2023.pdf,Uk5FQzgxOTgyNzA0OTY4MTIyZDNjZGU4MGY4NTc5MTA5MzMzMg,XU- Comptes sociaux 2023.xlsx,WFM4MTk4MjcwNDkyMDI1MDQxNDIwMjMxMjMx
819827049,2022,2023-12-08,CS,XU - Comptes sociaux 2022.pdf,Uk5FQzgxOTgyNzA0OTY1Y2FkNTgzODE3MzlkZDJlYjA3MjY4OA,XU- Comptes sociaux 2022.xlsx,WFM4MTk4MjcwNDkyMDIzMTIwODIwMjIxMjMx
819827049,2021,2022-08-25,CS,XU - Comptes sociaux 2021.pdf,Uk5FQzgxOTgyNzA0OTYzZWJjYmM2OTVlN2ZiY2Q1ZjAzYmM3OQ,XU- Comptes sociaux 2021.xlsx,WFM4MTk4MjcwNDkyMDIyMDgyNTIwMjExMjMx
819827049,2020,2021-06-04,CS,XU - Comptes sociaux 2020.pdf,Uk5FQzgxOTgyNzA0OTYzZWJjYmM2OTVlN2ZiY2Q1ZjAzYmM3OA,XU- Comptes sociaux 2020.xlsx,WFM4MTk4MjcwNDkyMDIxMDYwNDIwMjAxMjMx
819827049,2019,2020-12-04,CS,XU - Comptes sociaux 2019.pdf,Uk5FQzgxOTgyNzA0OTYzZWJjYmM2OTVlN2ZiY2Q1ZjAzYmM3Nw,XU- Comptes sociaux 2019.xlsx,WFM4MTk4MjcwNDkyMDIwMTIwNDIwMTkxMjMx
819827049,2018,2019-10-07,CS,XU - Comptes sociaux 2018.pdf,Uk5FQzgxOTgyNzA0OTYzZWJjYmM1OTVlN2ZiY2Q1ZjAzYmM3NQ,XU- Comptes sociaux 2018.xlsx,WFM4MTk4MjcwNDkyMDE5MTAwNzIwMTgxMjMx
819827049,2017,2018-09-06,CS,XU - Comptes sociaux 2017.pdf,Uk5FQzgxOTgyNzA0OTYzZWJjYmM1OTVlN2ZiY2Q1ZjAzYmM3Ng,XU- Comptes sociaux 2017.xlsx,WFM4MTk4MjcwNDkyMDE4MDkwNjIwMTcxMjMx
434468492,2021,2022-11-10,CS,EUROSOFT - Comptes sociaux 2021.pdf,Uk5FQzQzNDQ2ODQ5MjYzZWFkY2ZlYmNhZWYzZDJjNTBjYjUzZA,EUROSOFT- Comptes sociaux 2021.xlsx,WEM0MzQ0Njg0OTIyMDIyMTExMDIwMjExMjMx
434468492,2020,2021-11-08,CS,EUROSOFT - Comptes sociaux 2020.pdf,Uk5FQzQzNDQ2ODQ5MjYzZWFkY2ZlYmNhZWYzZDJjNTBjYjUzZQ,EUROSOFT- Comptes sociaux 2020.xlsx,WEM0MzQ0Njg0OTIyMDIxMTEwODIwMjAxMjMx
434468492,2019,2020-10-06,CS,EUROSOFT - Comptes sociaux 2019.pdf,Uk5FQzQzNDQ2ODQ5MjYzZWFkY2ZlYmNhZWYzZDJjNTBjYjUzZg,EUROSOFT- Comptes sociaux 2019.xlsx,WEM0MzQ0Njg0OTIyMDIwMTAwNjIwMTkxMjMx
434468492,2018,2019-11-08,CS,EUROSOFT - Comptes sociaux 2018.pdf,Uk5FQzQzNDQ2ODQ5MjYzZWFkY2ZlYmNhZWYzZDJjNTBjYjUzYg,EUROSOFT- Comptes sociaux 2018.xlsx,WEM0MzQ0Njg0OTIyMDE5MTEwODIwMTgxMjMx
434468492,2017,2018-11-14,CS,EUROSOFT - Comptes sociaux 2017.pdf,Uk5FQzQzNDQ2ODQ5MjYzZWFkY2ZlYmNhZWYzZDJjNTBjYjUzYw,EUROSOFT- Comptes sociaux 2017.xlsx,WEM0MzQ0Njg0OTIyMDE4MTExNDIwMTcxMjMx
434468492,2016,2017-10-30,CS,EUROSOFT - Comptes sociaux 2016.pdf,Uk5FQzQzNDQ2ODQ5MjYzZWFkY2ZlYmNhZWYzZDJjNTBjYjUzYQ,EUROSOFT- Comptes sociaux 2016.xlsx,WEM0MzQ0Njg0OTIyMDE3MTAzMDIwMTYxMjMx
542017843,2022,2023-09-13,CS,LAVERIE AUTOMATIQUE DE SAINT-OUEN - Comptes sociaux 2022.pdf,Uk5FQzU0MjAxNzg0MzY1NDE4YTA1OTY4OGM0ZDBkMjA2YjQxMg,LAVERIE AUTOMATIQUE DE SAINT-OUEN- Comptes sociaux 2022.xlsx,WEM1NDIwMTc4NDMyMDIzMDkxMzIwMjIxMjMx
542017843,2021,2022-07-28,CS,LAVERIE AUTOMATIQUE DE SAINT-OUEN - Comptes sociaux 2021.pdf,QzU0MjAxNzg0MzIwMjIwNzI4MjAyMTEyMzFDUw,LAVERIE AUTOMATIQUE DE SAINT-OUEN- Comptes sociaux 2021.xlsx,WEM1NDIwMTc4NDMyMDIyMDcyODIwMjExMjMx
542017843,2020,2022-07-28,CS,LAVERIE AUTOMATIQUE DE SAINT-OUEN - Comptes sociaux 2020.pdf,QzU0MjAxNzg0MzIwMjIwNzI4MjAyMDEyMzFDUw,LAVERIE AUTOMATIQUE DE SAINT-OUEN- Comptes sociaux 2020.xlsx,WEM1NDIwMTc4NDMyMDIyMDcyODIwMjAxMjMx
542017843,2019,2022-07-28,CS,LAVERIE AUTOMATIQUE DE SAINT-OUEN - Comptes sociaux 2019.pdf,Uk5FQzU0MjAxNzg0MzYzZWI3NTRlMTU1MDU4MjA1OTBhMTg4Ng,LAVERIE AUTOMATIQUE DE SAINT-OUEN- Comptes sociaux 2019.xlsx,WEM1NDIwMTc4NDMyMDIyMDcyODIwMTkxMjMx
